2.0d0,1.d13,2.37d34,5.56d50,12M1d13R5d50E
2.0d0,1.d13,3.00d34,6.25d50,15M1d13R6d50E
2.0d0,1.d13,3.00d34,1.00d51,15M1d13R1d51E
2.0d0,1.d13,3.56d34,7.14d50,18M1d13R7d50E
2.0d0,1.d13,3.86d34,7.69d50,19M1d13R7d50E
2.0d0,1.d13,4.00d34,7.69d50,20M1d13R7d50E
2.0d0,1.d13,4.15d34,8.33d50,21M1d13R8d50E
2.0d0,1.d13,4.75d34,1.00d51,24M1d13R1d51E
2.0d0,1.d13,5.35d34,1.25d51,27M1d13R1d51E
2.0d0,1.d13,6.00d34,1.67d51,30M1d13R1d51E
